PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID
10007764,10007764,202627_I100,01,ED
10007764,10007764,202627_K131,01,ED
10007764,10007764,202627_K132,01,ED
10007764,10007764,202627_K221,01,ED
10007764,10007764,202627_K241,01,ED
10007764,10007764,202627_L100,01,ED
10007764,10007764,202627_L13Y,01,ED
10007764,10007764,202627_LN12,01,ED
10007764,10007764,202627_LN13,01,ED
10007764,10007764,202627_M13Y,01,ED
10007764,10007764,202627_M1MK,01,ED
10007764,10007764,202627_N101,01,ED
10007764,10007764,202627_N201,01,ED
10007764,10007764,202627_N202,01,ED
10007764,10007764,202627_N23Y,01,ED
10007764,10007764,202627_N300,01,ED
10007764,10007764,202627_NN23,01,ED
10007764,10007764,202627_NN34,01,ED
10007764,10007764,202627_NN3Y,01,ED
10007764,10007764,202627_NN40,01,ED
10007764,10007764,202627_NN43,01,ED
10007764,10007764,202627_Q196,01,ED
10007764,10007764,202627_Q1AL,01,ED
10007764,10007764,202627_Q2P3,01,ED
10007764,10007764,202627_RACF,01,ED
10007764,10007764,202627_RACG,01,ED
10007764,10007764,202627_RACS,01,ED
10007764,10007764,202627_RLCF,01,ED
10007764,10007764,202627_RLCG,01,ED
10007764,10007764,202627_RLCS,01,ED
10007764,10007764,202627_RR12,01,ED
10007764,10007764,202627_RR14,01,ED
10007764,10007764,202627_RR24,01,ED
10007764,10007764,202627_RRC2,01,ED
10007764,10007764,202627_RRC4,01,ED
10007764,10007764,202627_RRF4,01,ED
10007764,10007764,202627_W230,01,SB
10007764,10007764,202627_W232,01,SB
10007764,10007764,202627_W252,01,SB
10007764,10007764,202627_W6CD,01,SB
10007764,10007764,202627_WN27,01,SB
10007767,10007767,UABAFY,01,AA
10007767,10007767,UABASH,01,AA
10007767,10007767,UABASH,01,
10007767,10007767,UAFIBFY,01,AA
10007767,10007767,UAFISH,01,AA
10007767,10007767,UAFISH,01,
10007767,10007767,UASTFY,01,AA
10007767,10007767,UASTSHM,01,AA
10007767,10007767,UASTSHM,01,
10007767,10007767,UBCHFY,01,AA
10007767,10007767,UBCHFY,01,
10007767,10007767,UBCHSH,01,AA
10007767,10007767,UBCHSH,01,
10007767,10007767,UBCHSHM,01,AA
10007767,10007767,UBCHSHM,01,
10007767,10007767,UBEESH,01,AA
10007767,10007767,UBEESH,01,
10007767,10007767,UBEHSH,01,AA
10007767,10007767,UBEHSH,01,
10007767,10007767,UBEVSH,01,AA
10007767,10007767,UBEVSH,01,
10007767,10007767,UBHUSH,01,AA
10007767,10007767,UBHUSH,01,
10007767,10007767,UBHUSHFY,01,AA
10007767,10007767,UBIOFY,01,AA
10007767,10007767,UBIOSH,01,AA
10007767,10007767,UBIOSH,01,
10007767,10007767,UBITSH,01,AA
10007767,10007767,UBITSH,01,
10007767,10007767,UBKTFY,01,AA
10007767,10007767,UBKTSH,01,AA
10007767,10007767,UBKTSH,01,
10007767,10007767,UBMFBFY,01,AA
10007767,10007767,UBMFSH,01,AA
10007767,10007767,UBMFSH,01,
10007767,10007767,UBMNFY,01,AA
10007767,10007767,UBMNSH,01,AA
10007767,10007767,UBMNSH,01,
10007767,10007767,UBMSFY,01,AA
10007767,10007767,UBMSSH-2011,01,AA
10007767,10007767,UBMSSH-2011,01,
10007767,10007767,UBMTBFY,01,AA
10007767,10007767,UBMTSH,01,AA
10007767,10007767,UBMTSH,01,
10007767,10007767,UBNESH,01,AA
10007767,10007767,UBNESH,01,
10007767,10007767,UBNESHM,01,AA
10007767,10007767,UBNESHM,01,
10007767,10007767,UBNESHSFY,01,AA
10007767,10007767,UBNESHSFY,01,
10007767,10007767,UBPSSH,01,AA
10007767,10007767,UBPSSH,01,
10007767,10007767,UBPSSHFY,01,AA
10007767,10007767,UBRMFY,01,AA
10007767,10007767,UBRMSH,01,AA
10007767,10007767,UBRMSH,01,
10007767,10007767,UBSCSH,01,AA
10007767,10007767,UBSCSH,01,
10007767,10007767,UBSUSH,01,AA
10007767,10007767,UBSUSH,01,
10007767,10007767,UBTNSH,01,AA
10007767,10007767,UBTNSH,01,
10007767,10007767,UBTNSHFY,01,AA
10007767,10007767,UBUAFY,01,AA
10007767,10007767,UBUASH,01,AA
10007767,10007767,UBUASH,01,
10007767,10007767,UBUEFY,01,AA
10007767,10007767,UBUESH,01,AA
10007767,10007767,UBUESH,01,
10007767,10007767,UBVSFY,01,AA
10007767,10007767,UBVSFY,01,
10007767,10007767,UBVSSH,01,AA
10007767,10007767,UBVSSH,01,
10007767,10007767,UCAHSH,01,AA
10007767,10007767,UCAHSH,01,
10007767,10007767,UCCJSH,01,AA
10007767,10007767,UCCJSH,01,
10007767,10007767,UCCJSHFY,01,AA
10007767,10007767,UCHEFY,01,AA
10007767,10007767,UCHEFY,01,
10007767,10007767,UCHESH,01,AA
10007767,10007767,UCHESH,01,
10007767,10007767,UCHESHM,01,AA
10007767,10007767,UCHESHM,01,
10007767,10007767,UCMASH,01,AA
10007767,10007767,UCMASH,01,
10007767,10007767,UCMASHFY,01,AA
10007767,10007767,UCMASHM,01,AA
10007767,10007767,UCMASHM,01,
10007767,10007767,UCMCSH,01,AA
10007767,10007767,UCMCSH,01,
10007767,10007767,UCMCSHFY,01,AA
10007767,10007767,UCMCSHFY,01,
10007767,10007767,UCMCSHM,01,AA
10007767,10007767,UCMCSHM,01,
10007767,10007767,UCPMSH,01,AA
10007767,10007767,UCPMSH,01,
10007767,10007767,UCRIFY,01,AA
10007767,10007767,UCRISH,01,AA
10007767,10007767,UCRISH,01,
10007767,10007767,UCRWFY,01,AA
10007767,10007767,UCRWSH,01,AA
10007767,10007767,UCRWSH,01,
10007767,10007767,UCSC-AIGSH,01,AA
10007767,10007767,UCSC-AIGSH,01,
10007767,10007767,UCSC-CYSSH,01,AA
10007767,10007767,UCSC-CYSSH,01,
10007767,10007767,UCSC-DFOFY,01,AA
10007767,10007767,UCSC-DFOSH,01,AA
10007767,10007767,UCSC-DFOSH,01,
10007767,10007767,UCSC-GAMSH,01,AA
10007767,10007767,UCSC-GAMSH,01,
10007767,10007767,UCSC-SENSH,01,AA
10007767,10007767,UCSC-SENSH,01,
10007767,10007767,UCSCFY,01,AA
10007767,10007767,UCSCFY,01,
10007767,10007767,UCSCSH,01,AA
10007767,10007767,UCSCSH,01,
10007767,10007767,UCSCSHM,01,AA
10007767,10007767,UCSCSHM,01,
10007767,10007767,UCSOSH,01,AA
10007767,10007767,UCSOSH,01,
10007767,10007767,UCWMSH,01,AA
10007767,10007767,UCWMSH,01,
10007767,10007767,UDMESH,01,AA
10007767,10007767,UDMESH,01,
10007767,10007767,UDMESHFY,01,AA
10007767,10007767,UDMMSH,01,AA
10007767,10007767,UDMMSH,01,
10007767,10007767,UDMPSH,01,AA
10007767,10007767,UDMPSH,01,
10007767,10007767,UDMSSH,01,AA
10007767,10007767,UDMSSH,01,
10007767,10007767,UDSCFY,01,AA
10007767,10007767,UDSCSH,01,AA
10007767,10007767,UDSCSH,01,
10007767,10007767,UEAESH,01,AA
10007767,10007767,UEAESH,01,
10007767,10007767,UEAHSH,01,AA
10007767,10007767,UEAHSH,01,
10007767,10007767,UEASSH,01,AA
10007767,10007767,UEASSH,01,
10007767,10007767,UEAWSH,01,AA
10007767,10007767,UEAWSH,01,
10007767,10007767,UEAWSHFY,01,AA
10007767,10007767,UEBMFY,01,AA
10007767,10007767,UEBMSH,01,AA
10007767,10007767,UEBMSH,01,
10007767,10007767,UECCSH,01,AA
10007767,10007767,UECCSH,01,
10007767,10007767,UECCSHFY,01,AA
10007767,10007767,UECCSHFY,01,
10007767,10007767,UECCSHM,01,AA
10007767,10007767,UECCSHM,01,
10007767,10007767,UECFBFY,01,AA
10007767,10007767,UECFSH,01,AA
10007767,10007767,UECFSH,01,
10007767,10007767,UECO-BASH,01,AA
10007767,10007767,UECO-BASH,01,
10007767,10007767,UECOSH,01,AA
10007767,10007767,UECOSH,01,
10007767,10007767,UECOSHBFY,01,AA
10007767,10007767,UEDUFY,01,AA
10007767,10007767,UEDUSH,01,AA
10007767,10007767,UEDUSH,01,
10007767,10007767,UEFSSH,01,AA
10007767,10007767,UEFSSH,01,
10007767,10007767,UEGESH,01,AA
10007767,10007767,UEGESH,01,
10007767,10007767,UELIFY,01,AA
10007767,10007767,UENGSH,01,AA
10007767,10007767,UENGSH,01,
10007767,10007767,UEPHSH,01,AA
10007767,10007767,UEPHSH,01,
10007767,10007767,UEPLFY,01,AA
10007767,10007767,UEVSFY,01,AA
10007767,10007767,UEVSSH,01,AA
10007767,10007767,UEVSSH,01,
10007767,10007767,UFACFY,01,AA
10007767,10007767,UFACSH,01,AA
10007767,10007767,UFACSH,01,
10007767,10007767,UFBISH,01,AA
10007767,10007767,UFBISH,01,
10007767,10007767,UFBISHFY,01,AA
10007767,10007767,UFCHSH,01,AA
10007767,10007767,UFCHSH,01,
10007767,10007767,UFCHSHFY,01,AA
10007767,10007767,UFCRFY,01,AA
10007767,10007767,UFCRSH,01,AA
10007767,10007767,UFCRSH,01,
10007767,10007767,UFMSSH,01,AA
10007767,10007767,UFMSSH,01,
10007767,10007767,UFPSSH,01,AA
10007767,10007767,UFPSSH,01,
10007767,10007767,UFPSSHFY,01,AA
10007767,10007767,UFPTSH,01,AA
10007767,10007767,UFPTSH,01,
10007767,10007767,UFSCFY,01,AA
10007767,10007767,UFSCSH,01,AA
10007767,10007767,UFSCSH,01,
10007767,10007767,UFSCSHM,01,AA
10007767,10007767,UFSCSHM,01,
10007767,10007767,UFSCSHMFY,01,AA
10007767,10007767,UFSTHFY,01,AA
10007767,10007767,UFSTSH,01,AA
10007767,10007767,UFSTSH,01,
10007767,10007767,UGBMSH,01,AA
10007767,10007767,UGBMSH,01,
10007767,10007767,UGDESH,01,AA
10007767,10007767,UGDESH,01,
10007767,10007767,UGDESHFY,01,AA
10007767,10007767,UGEO-APGSH,01,AA
10007767,10007767,UGEO-APGSH,01,
10007767,10007767,UGEO-EVGSH,01,AA
10007767,10007767,UGEO-EVGSH,01,
10007767,10007767,UGEO-VOLSH,01,AA
10007767,10007767,UGEO-VOLSH,01,
10007767,10007767,UGEOFY,01,AA
10007767,10007767,UGEOFY,01,
10007767,10007767,UGEOSH,01,AA
10007767,10007767,UGEOSH,01,
10007767,10007767,UGEPSH,01,AA
10007767,10007767,UGEPSH,01,
10007767,10007767,UGEPSHFY,01,AA
10007767,10007767,UGHASH,01,AA
10007767,10007767,UGHASH,01,
10007767,10007767,UGHASHFY,01,AA
10007767,10007767,UGHUSH,01,AA
10007767,10007767,UGHUSH,01,
10007767,10007767,UGPGSH,01,AA
10007767,10007767,UGPGSH,01,
10007767,10007767,UGPGSHFY,01,AA
10007767,10007767,UHAESH,01,AA
10007767,10007767,UHAESH,01,
10007767,10007767,UHANSH,01,AA
10007767,10007767,UHANSH,01,
10007767,10007767,UHANSHFY,01,AA
10007767,10007767,UHISFY,01,AA
10007767,10007767,UHISSH,01,AA
10007767,10007767,UHISSH,01,
10007767,10007767,UHSCSH,01,AA
10007767,10007767,UHSCSH,01,
10007767,10007767,UHSCSHFY,01,AA
10007767,10007767,UHUBSFY,01,AA
10007767,10007767,UINMSH,01,AA
10007767,10007767,UINMSH,01,
10007767,10007767,UINMSHFY,01,AA
10007767,10007767,UINTFY,01,AA
10007767,10007767,UINTSH,01,AA
10007767,10007767,UINTSH,01,
10007767,10007767,ULAWCBNS,01,AA
10007767,10007767,ULAWCBNS,01,
10007767,10007767,ULAWCBNSSSFY,01,AA
10007767,10007767,ULAWCCRI,01,AA
10007767,10007767,ULAWCCRI,01,
10007767,10007767,ULAWCCRISSFY,01,AA
10007767,10007767,ULAWCPLP,01,AA
10007767,10007767,ULAWCPLP,01,
10007767,10007767,ULAWCPLPFY,01,AA
10007767,10007767,ULAWCPOL,01,AA
10007767,10007767,ULAWCPOL,01,
10007767,10007767,ULAWCPOLSSFY,01,AA
10007767,10007767,ULAWSH,01,AA
10007767,10007767,ULAWSH,01,
10007767,10007767,ULAWSSFY,01,AA
10007767,10007767,UMAT-APMSH,01,AA
10007767,10007767,UMAT-APMSH,01,
10007767,10007767,UMAT-PUMSH,01,AA
10007767,10007767,UMAT-PUMSH,01,
10007767,10007767,UMAT-STASH,01,AA
10007767,10007767,UMAT-STASH,01,
10007767,10007767,UMATFY,01,AA
10007767,10007767,UMATFY,01,
10007767,10007767,UMATSH,01,AA
10007767,10007767,UMATSH,01,
10007767,10007767,UMATSHM,01,AA
10007767,10007767,UMATSHM,01,
10007767,10007767,UMBCSH,01,AA
10007767,10007767,UMBCSHFY,01,AA
10007767,10007767,UMBUSH,01,AA
10007767,10007767,UMBUSH,01,
10007767,10007767,UMCOFY,01,AA
10007767,10007767,UMCOSH,01,AA
10007767,10007767,UMCOSH,01,
10007767,10007767,UMDAHFY,01,AA
10007767,10007767,UMHISH,01,AA
10007767,10007767,UMHISH,01,
10007767,10007767,UMHPSH,01,AA
10007767,10007767,UMHPSH,01,
10007767,10007767,UMIDBSCPRE-N,01,AA
10007767,10007767,UMIDBSCPREFY-N,01,AA
10007767,10007767,UMIMFY,01,AA
10007767,10007767,UMIMSH,01,AA
10007767,10007767,UMIMSH,01,
10007767,10007767,UMIMSHM,01,AA
10007767,10007767,UMIMSHM,01,
10007767,10007767,UMIMSHMFY,01,AA
10007767,10007767,UMKTSH,01,AA
10007767,10007767,UMKTSH,01,
10007767,10007767,UMKTSHFY,01,AA
10007767,10007767,UMPBSH,01,AA
10007767,10007767,UMPBSH,01,
10007767,10007767,UMPDFY,01,AA
10007767,10007767,UMPSFY,01,AA
10007767,10007767,UMPSSH,01,AA
10007767,10007767,UMPSSH,01,
10007767,10007767,UNADBSCPRE-N,01,AA
10007767,10007767,UNADBSCPREFY-N,01,AA
10007767,10007767,UNAISH,01,AA
10007767,10007767,UNAISH,01,
10007767,10007767,UNAISHFY,01,AA
10007767,10007767,UNCHBSCPRE-N,01,AA
10007767,10007767,UNCHBSCPREFY-N,01,AA
10007767,10007767,UNEUFY,01,AA
10007767,10007767,UNEUSH,01,AA
10007767,10007767,UNEUSH,01,
10007767,10007767,UNMEBSCPRE-N,01,AA
10007767,10007767,UNMEBSCPREFY-N,01,AA
10007767,10007767,UNWPFY,01,AA
10007767,10007767,UNWPSH,01,AA
10007767,10007767,UNWPSH,01,
10007767,10007767,UOTHFY,01,AA
10007767,10007767,UOTHSH,01,AA
10007767,10007767,UPAESH,01,AA
10007767,10007767,UPAESH,01,
10007767,10007767,UPAESHFY,01,AA
10007767,10007767,UPAISH,01,AA
10007767,10007767,UPAISH,01,
10007767,10007767,UPAISHFY,01,AA
10007767,10007767,UPAPSH,01,AA
10007767,10007767,UPAPSH,01,
10007767,10007767,UPCRSH,01,AA
10007767,10007767,UPCRSH,01,
10007767,10007767,UPCTFY,01,AA
10007767,10007767,UPCTSH,01,AA
10007767,10007767,UPCTSH,01,
10007767,10007767,UPDSSHM,01,AA
10007767,10007767,UPDSSHMFY,01,AA
10007767,10007767,UPETSH,01,AA
10007767,10007767,UPETSH,01,
10007767,10007767,UPHBSH,01,AA
10007767,10007767,UPHBSH,01,
10007767,10007767,UPHCSH,01,AA
10007767,10007767,UPHCSH,01,
10007767,10007767,UPHCSHFY,01,AA
10007767,10007767,UPHCSHM,01,AA
10007767,10007767,UPHCSHM,01,
10007767,10007767,UPHCSHMFY,01,AA
10007767,10007767,UPHIFY,01,AA
10007767,10007767,UPHISH,01,AA
10007767,10007767,UPHISH,01,
10007767,10007767,UPHRMFY,01,AA
10007767,10007767,UPHRMSH,01,AA
10007767,10007767,UPHYSH,01,AA
10007767,10007767,UPHYSH,01,
10007767,10007767,UPHYSHSFY,01,AA
10007767,10007767,UPIRSH,01,AA
10007767,10007767,UPIRSH,01,
10007767,10007767,UPOLFY,01,AA
10007767,10007767,UPOLSH,01,AA
10007767,10007767,UPOLSH,01,
10007767,10007767,UPPHSH,01,AA
10007767,10007767,UPPHSH,01,
10007767,10007767,UPRESH,01,AA
10007767,10007767,UPRESH,01,
10007767,10007767,UPRESHFY,01,AA
10007767,10007767,UPSOSH,01,AA
10007767,10007767,UPSOSH,01,
10007767,10007767,UPSYFY,01,AA
10007767,10007767,UPSYSH-2017,01,AA
10007767,10007767,UPSYSH-2017,01,
10007767,10007767,UPSYSHS,01,AA
10007767,10007767,UPTYSHM-N,01,AA
10007767,10007767,UPTYSHM-N,01,
10007767,10007767,UPTYSHMHEFY-N,01,AA
10007767,10007767,UPWAFY,01,AA
10007767,10007767,UPWASH,01,AA
10007767,10007767,UPWASH,01,
10007767,10007767,UPWCFY,01,AA
10007767,10007767,UPWCSH,01,AA
10007767,10007767,UPWCSH,01,
10007767,10007767,UPWESH,01,AA
10007767,10007767,UPWESH,01,
10007767,10007767,UPWMSH,01,AA
10007767,10007767,UPWMSH,01,
10007767,10007767,UPWNFY,01,AA
10007767,10007767,UPWNSH,01,AA
10007767,10007767,UPWNSH,01,
10007767,10007767,UPWSSH,01,AA
10007767,10007767,UPWSSH,01,
10007767,10007767,URDIFY,01,AA
10007767,10007767,URDISH,01,AA
10007767,10007767,UREXFY,01,AA
10007767,10007767,UREXSH,01,AA
10007767,10007767,UREXSH,01,
10007767,10007767,USEPFY,01,AA
10007767,10007767,USEPSH,01,AA
10007767,10007767,USEPSH,01,
10007767,10007767,USESSH,01,AA
10007767,10007767,USESSH,01,
10007767,10007767,USESSHFY,01,AA
10007767,10007767,USLTSHM,01,AA
10007767,10007767,USLTSHMFY,01,AA
10007767,10007767,USOCFY,01,AA
10007767,10007767,USOCSH,01,AA
10007767,10007767,USOCSH,01,
10007767,10007767,USPMFY,01,AA
10007767,10007767,USPMSH,01,AA
10007767,10007767,USPMSH,01,
10007767,10007767,USPSFY,01,AA
10007767,10007767,USUESH,01,AA
10007767,10007767,USUESH,01,
10007767,10007767,USUESHFY,01,AA
10007767,10007767,USWKFY,01,AA
10007767,10007767,USWKSH,01,AA
10007768,10007768,000534,01,BC
10007768,10007768,000590,01,BC
10007768,10007768,000602,01,BC
10007768,10007768,000607,01,BC
10007768,10007768,000650,01,BC
10007768,10007768,000654,01,BC
10007768,10007768,000663,01,BC
10007768,10007768,000665,01,BC
10007768,10007768,000736,01,BC
10007768,10007768,000743,01,BC
10007768,10007768,000749,01,BC
10007768,10007768,000761,01,BC
10007768,10007768,000813,01,BC
10007768,10007768,000819,01,BC
10007768,10007768,000848,01,BC
10007768,10007768,000895,01,BC
10007768,10007768,000902,01,BC
10007768,10007768,000907,01,BC
10007768,10007768,000915,01,BC
10007768,10007768,000921,01,BC
10007768,10007768,000960,01,BC
10007768,10007768,000989,01,BC
10007768,10007768,001004,01,BC
10007768,10007768,001029,01,BC
10007768,10007768,001031,01,BC
10007768,10007768,001040,01,BC
10007768,10007768,001042,01,BC
10007768,10007768,001052,01,BC
10007768,10007768,001058,01,BC
10007768,10007768,001085,01,BC
10007768,10007768,001090,01,BC
10007768,10007768,001094,01,BC
10007768,10007768,001096,01,BC
10007768,10007768,001111,01,BC
10007768,10007768,001117,01,BC
10007768,10007768,001131,01,BC
10007768,10007768,001140,01,BC
10007768,10007768,001145,01,BC
10007768,10007768,001150,01,BC
10007768,10007768,001151,01,BC
10007768,10007768,001167,01,BC
10007768,10007768,001173,01,BC
10007768,10007768,001178,01,BC
10007768,10007768,001212,01,BC
10007768,10007768,001214,01,BC
10007768,10007768,001217,01,BC
10007768,10007768,001219,01,BC
10007768,10007768,001244,01,BC
10007768,10007768,001245,01,BC
10007768,10007768,001249,01,BC
10007768,10007768,003714,01,BC
10007768,10007768,004885,01,BC
10007768,10007768,005032,01,BC
10007768,10007768,005033,01,BC
10007768,10007768,005376,01,BC
10007768,10007768,005377,01,BC
10007768,10007768,005380,01,BC
10007768,10007768,005381,01,BC
10007768,10007768,005458,01,BC
10007768,10007768,005847,01,BC
10007768,10007768,005920,01,BC
10007768,10007768,006275,01,BC
10007768,10007768,006282,01,BC
10007768,10007768,007210,01,BC
10007768,10007768,007386,01,BC
10007768,10007768,007962,01,BC
10007768,10007768,008790,01,BC
10007768,10007768,009454,01,BC
10007768,10007768,009617,01,BC
10007768,10007768,009691,01,BC
10007768,10007768,009709,01,BC
10007768,10007768,009854,01,BC
10007768,10007768,009856,01,BC
10007768,10007768,009858,01,BC
10007768,10007768,009890,01,BC
10007768,10007768,010250,01,BC
10007768,10007768,010251,01,BC
10007768,10007768,010779,01,BC
10007768,10007768,015010,01,BC
10007768,10007768,015403,01,BC
10007768,10007768,016411,01,BC
10007768,10007768,016431,01,BC
10007768,10007768,016599,01,BC
10007768,10007768,016600,01,BC
10007768,10007768,016616,01,BC
10007768,10007768,016645,01,BC
10007768,10007768,016653,01,BC
10007768,10007768,016663,01,BC
10007768,10007768,016704,01,BC
10007768,10007768,016838,01,BC
10007768,10007768,016942,01,BC
10007768,10007768,016944,01,BC
10007768,10007768,016959,01,BC
10007768,10007768,016960,01,BC
10007768,10007768,016964,01,BC
10007768,10007768,016965,01,BC
10007768,10007768,017617,01,BC
10007768,10007768,017700,01,BC
10007768,10007768,017722,01,BC
10007768,10007768,017728,01,BC
10007768,10007768,017791,01,BC
10007768,10007768,017970,01,BC
10007768,10007768,018154,01,BC
10007768,10007768,018169,01,BC
10007768,10007768,018308,01,BC
10007768,10007768,018554,01,BC
10007768,10007768,018653,01,BC
10007768,10007768,018660,01,BC
10007768,10007768,018661,01,BC
10007768,10007768,018666,01,BC
10007768,10007768,018696,01,BC
10007768,10007768,018699,01,BC
10007768,10007768,018715,01,BC
10007768,10007768,018907,01,BC
10007768,10007768,019601,01,BC
10007768,10007768,019714,01,BC
10007768,10007768,019744,01,BC
10007768,10007768,019749,01,BC
10007768,10007768,019750,01,BC
10007768,10007768,019808,01,BC
10007768,10007768,019927,01,BC
10007768,10007768,019984,01,BC
10007768,10007768,019997,01,BC
10007768,10007768,020030,01,BC
10007768,10007768,020031,01,BC
10007768,10007768,020032,01,BC
10007768,10007768,020034,01,BC
10007768,10007768,020035,01,BC
10007768,10007768,020036,01,BC
10007768,10007768,020038,01,BC
10007768,10007768,020039,01,BC
10007768,10007768,020040,01,BC
10007768,10007768,020125,01,BC
10007768,10007768,020129,01,BC
10007768,10007768,020284,01,BC
10007768,10007768,020288,01,BC
10007768,10007768,020304,01,BC
10007768,10007768,020393,01,BC
10007768,10007768,020546,01,BC
10007768,10007768,020548,01,BC
10007768,10007768,020551,01,BC
10007768,10007768,020552,01,BC
10007768,10007768,020553,01,BC
10007768,10007768,020554,01,BC
10007768,10007768,020557,01,BC
10007768,10007768,020561,01,BC
10007768,10007768,020562,01,BC
10007768,10007768,020566,01,BC
10007768,10007768,020570,01,BC
10007768,10007768,020572,01,BC
10007768,10007768,020573,01,BC
10007768,10007768,020582,01,BC
10007768,10007768,020583,01,BC
10007768,10007768,020591,01,BC
10007768,10007768,020600,01,BC
10007768,10007768,020678,01,BC
10007768,10007768,020728,01,BC
10007768,10007768,020729,01,BC
10007768,10007768,020730,01,BC
10007768,10007768,020731,01,BC
10007768,10007768,020732,01,BC
10007768,10007768,020733,01,BC
10007768,10007768,020734,01,BC
10007768,10007768,020746,01,BC
10007768,10007768,020780,01,BC
10007768,10007768,020900,01,BC
10007768,10007768,020948,01,BC
10007768,10007768,021072,01,BC
10007768,10007768,021257,01,BC
10007768,10007768,021385,01,BC
10007768,10007768,021386,01,BC
10007768,10007768,021734,01,BC
10007768,10007768,021735,01,BC
10007768,10007768,021736,01,BC
10007768,10007768,021782,01,BC
10007768,10007768,021783,01,BC
10007768,10007768,021784,01,BC
10007768,10007768,021851,01,BC
10007768,10007768,022290,01,BC
10007768,10007768,022291,01,BC
10007768,10007768,022292,01,BC
10007768,10007768,022293,01,BC
10007768,10007768,022298,01,BC
10007768,10007768,022299,01,BC
10007768,10007768,022301,01,BC
10007768,10007768,022302,01,BC
10007768,10007768,022304,01,BC
10007768,10007768,022306,01,BC
10007768,10007768,022307,01,BC
10007768,10007768,022308,01,BC
10007768,10007768,022311,01,BC
10007768,10007768,022316,01,BC
10007768,10007768,022317,01,BC
10007768,10007768,022318,01,BC
10007768,10007768,022319,01,BC
10007768,10007768,022320,01,BC
10007768,10007768,022322,01,BC
10007768,10007768,022324,01,BC
10007768,10007768,022327,01,BC
10007768,10007768,022328,01,BC
10007768,10007768,022332,01,BC
10007768,10007768,022334,01,BC
10007768,10007768,022335,01,BC
10007768,10007768,022336,01,BC
10007768,10007768,022337,01,BC
10007768,10007768,022338,01,BC
10007768,10007768,022339,01,BC
10007768,10007768,022340,01,BC
10007768,10007768,022341,01,BC
10007768,10007768,022342,01,BC
10007768,10007768,022343,01,BC
10007768,10007768,022344,01,BC
10007768,10007768,022345,01,BC
10007768,10007768,022347,01,BC
10007768,10007768,022348,01,BC
10007768,10007768,022349,01,BC
10007768,10007768,022350,01,BC
10007768,10007768,022351,01,BC
10007768,10007768,022352,01,BC
10007768,10007768,022363,01,BC
10007768,10007768,022364,01,BC
10007768,10007768,022373,01,BC
10007768,10007768,022409,01,BC
10007768,10007768,022419,01,BC
10007768,10007768,022420,01,BC
10007768,10007768,022422,01,BC
10007768,10007768,022423,01,BC
10007768,10007768,022613,01,BC
10007768,10007768,022682,01,BC
10007768,10007768,022694,01,BC
10007768,10007768,022695,01,BC
10007768,10007768,022696,01,BC
10007768,10007768,022697,01,BC
10007768,10007768,022698,01,BC
10007768,10007768,022699,01,BC
10007768,10007768,022700,01,BC
10007768,10007768,023105,01,BC
10007768,10007768,023518,01,BC
10007768,10007768,023528,01,BC
10007768,10007768,023588,01,BC
10007768,10007768,023589,01,BC
10007768,10007768,023590,01,BC
10007768,10007768,023669,01,BC
10007768,10007768,023670,01,BC
10007768,10007768,023671,01,BC
10007768,10007768,023672,01,BC
10007768,10007768,023673,01,BC
10007768,10007768,023674,01,BC
10007768,10007768,023675,01,BC
10007768,10007768,023676,01,BC
10007768,10007768,023677,01,BC
10007768,10007768,023678,01,BC
10007768,10007768,023679,01,BC
10007768,10007768,023680,01,BC
10007768,10007768,023753,01,BC
10007768,10007768,023770,01,BC
10007768,10007768,023771,01,BC
10007768,10007768,023855,01,BC
10007768,10007768,023940,01,BC
10007768,10007768,024148,01,BC
10007768,10007768,024149,01,BC
10007768,10007768,024150,01,BC
10007768,10007768,024151,01,BC
10007768,10007768,024173,01,BC
10007768,10007768,024174,01,BC
10007768,10007768,024175,01,BC
10007768,10007768,024178,01,BC
10007768,10007768,024179,01,BC
10007768,10007768,024288,01,BC
10007768,10007768,024289,01,BC
10007768,10007768,024290,01,BC
10007768,10007768,024589,01,BC
10007768,10007768,024590,01,BC
10007768,10007768,024591,01,BC
10007768,10007768,024592,01,BC
10007768,10007768,024594,01,BC
10007768,10007768,024595,01,BC
10007768,10007768,024596,01,BC
10007768,10007768,024597,01,BC
10007768,10007768,024598,01,BC
10007768,10007768,024599,01,BC
10007768,10007768,024600,01,BC
10007768,10007768,024601,01,BC
10007768,10007768,024602,01,BC
10007768,10007768,024603,01,BC
10007768,10007768,024654,01,BC
10007768,10007768,024655,01,BC
10007768,10007768,024656,01,BC
10007768,10007768,024657,01,BC
10007768,10007768,024658,01,BC
10007768,10007768,024659,01,BC
10007768,10007768,024660,01,BC
10007768,10007768,024661,01,BC
10007768,10007768,024662,01,BC
10007768,10007768,024663,01,BC
10007768,10007768,024664,01,BC
10007768,10007768,024665,01,BC
10007768,10007768,024666,01,BC
10007768,10007768,024667,01,BC
10007768,10007768,024668,01,BC
10007768,10007768,024669,01,BC
10007768,10007768,024671,01,BC
10007768,10007768,024672,01,BC
10007768,10007768,024673,01,BC
10007768,10007768,024674,01,BC
10007768,10007768,024675,01,BC
10007768,10007768,024676,01,BC
10007768,10007768,024677,01,BC
10007768,10007768,024678,01,BC
10007768,10007768,024679,01,BC
