PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID,UCASCOURSEID
10007149,10007149,UGPHYSXFU01,01,HU,5574
10007149,10007149,UGPOLTFFU02,01,HU,1257
10007149,10007149,UGPOLTXFU01,01,HU,5400
10007149,10007149,UGPPECXFU01,01,HU,0068
10007149,10007149,UGPRTEXFU01,01,HU,3653
10007149,10007149,UGPSYCFFU02,01,HU,1606
10007149,10007149,UGPSYCXFU01,01,HU,8573
10007149,10007149,UGROAIAFU01,01,HU,6996
10007149,10007149,UGROAIFFU01,01,HU,7775
10007149,10007149,UGROAIMFU01,01,HU,5144
10007149,10007149,UGROAIPFU01,01,HU,0290
10007149,10007149,UGROAIXFU01,01,HU,3474
10007149,10007149,UGSAESFFU02,01,HU,6473
10007149,10007149,UGSAESXFU01,01,HU,3675
10007149,10007149,UGSCPSFFU02,01,HU,9697
10007149,10007149,UGSCPSXFU01,01,HU,5586
10007149,10007149,UGSOCWXFU01,01,HU,8889
10007149,10007149,UGSOWEAFU01,01,HU,2364
10007149,10007149,UGSOWEFFU01,01,HU,5744
10007149,10007149,UGSOWEMFU01,01,HU,0761
10007149,10007149,UGSOWEPFU01,01,HU,8459
10007149,10007149,UGSOWEXFU01,01,HU,8252
10007149,10007149,UGSPREFFU02,01,HU,8094
10007149,10007149,UGSPREXFU01,01,HU,3427
10007149,10007149,UGSTBIXFU01,01,HU,9791
10007149,10007149,UGSTCSXFU01,01,HU,9090
10007149,10007149,UGSTENXFU01,01,HU,2535
10007149,10007149,UGSTGEXFU01,01,HU,8035
10007149,10007149,UGSTHIXFU01,01,HU,7928
10007149,10007149,UGSTMAXFU01,01,HU,3536
10007149,10007149,UGSTPCXFU01,01,HU,5129
10007149,10007149,UGSTPHXFU01,01,HU,3564
10007149,10007149,UGTHPHMFU01,01,HU,3743
10007149,10007149,UGTHPHXFU01,01,HU,2871
10007149,10007149,UGWCYPXFU02,01,HU,3876
10007149,10007149,UGWSSTXFU01,01,HU,3046
10007149,10007149,UGZOOLAFU01,01,HU,4971
10007149,10007149,UGZOOLFFU01,01,HU,1029
10007149,10007149,UGZOOLXFU01,01,HU,7124
10007150,10007150,UACF0001A1BS-F,01,AX,5613
10007150,10007150,UACF0001F1BS-F,01,AX,8757
10007150,10007150,UACF0001P1BS-F,01,AX,5196
10007150,10007150,UACF0001X1BS-F,01,AX,2194
10007150,10007150,UACF0001X1BS-F,02,AX,2194
10007150,10007150,UAHI0001X1BA-F,01,AX,5542
10007150,10007150,UAHI0001X1BA-F,02,AX,5542
10007150,10007150,UARC0001F1BA-F,01,AX,3669
10007150,10007150,UARC0001X2BA-F,01,AX,7635
10007150,10007150,UASA0001A2MI-F,01,AX,9206
10007150,10007150,UASA0001F1BS-F,01,AX,7547
10007150,10007150,UASA0001P3BS-F,01,AX,3658
10007150,10007150,UASA0001X1BS-F,01,AX,8126
10007150,10007150,UASA0001X1MI-F,01,AX,0636
10007150,10007150,UASC0001F1BS-F,01,AX,5923
10007150,10007150,UASC0001P1BS-F,01,AX,3416
10007150,10007150,UASC0001X1BS-F,01,AX,3208
10007150,10007150,UBGY0001A2BS-F,01,AX,9871
10007150,10007150,UBGY0001F1BS-F,01,AX,5959
10007150,10007150,UBGY0001P4BS-F,01,AX,2380
10007150,10007150,UBGY0001X1BS-F,01,AX,3252
10007150,10007150,UBIC0001A1BS-F,01,AX,6665
10007150,10007150,UBIC0001F1BS-F,01,AX,2474
10007150,10007150,UBIC0001P4BS-F,01,AX,2762
10007150,10007150,UBIC0001X1BS-F,01,AX,5270
10007150,10007150,UBIO0001A1BS-F,01,AX,5935
10007150,10007150,UBIO0001F1BS-F,01,AX,6465
10007150,10007150,UBIO0001P4BS-F,01,AX,8442
10007150,10007150,UBIO0001X1BS-F,01,AX,7363
10007150,10007150,UBIT0001P2BS-F,01,AX,4142
10007150,10007150,UBIT0001X2BS-F,01,AX,7022
10007150,10007150,UBME0001F1BE-F,01,AX,5878
10007150,10007150,UBME0001P2BE-F,01,AX,6873
10007150,10007150,UBME0001X2BE-F,01,AX,4157
10007150,10007150,UBSM0001A1BS-F,01,BX,8360
10007150,10007150,UBSM0001F1BS-F,01,BX,1389
10007150,10007150,UBSM0001P1BS-F,01,BX,3096
10007150,10007150,UBSM0001X1BS-F,01,BX,0490
10007150,10007150,UBSM0001X1BS-F,02,BX,0490
10007150,10007150,UCAI0001P2BS-F,01,AX,4126
10007150,10007150,UCAI0001X2BS-F,01,AX,6471
10007150,10007150,UCCJ0001X1BS-F,01,AX,1488
10007150,10007150,UCHE0001A1BS-F,01,AX,2287
10007150,10007150,UCHE0001F1BS-F,01,AX,0712
10007150,10007150,UCHE0001P3BS-F,01,AX,1235
10007150,10007150,UCHE0001X1BS-F,01,AX,6600
10007150,10007150,UCHE0001X1MH-F,01,AX,9631
10007150,10007150,UCLC0001X1BA-F,01,AX,7647
10007150,10007150,UCRMSOC2X1BS-F,01,AX,0083
10007150,10007150,UCSC0001P1BS-F,01,AX,9533
10007150,10007150,UCSC0001X1BS-F,01,AX,2981
10007150,10007150,UCYB0001P1BS-F,01,AX,5721
10007150,10007150,UCYB0001X1BS-F,01,AX,9753
10007150,10007150,UDID0001A1BS-F,01,AX,9547
10007150,10007150,UDID0001P1BS-F,01,AX,8998
10007150,10007150,UDID0001X1BS-F,01,AX,5721
10007150,10007150,UDPA0001X1BA-F,01,AX,0899
10007150,10007150,UDRMFLM2X1BA-F,01,AX,3734
10007150,10007150,UDRMFLM2X1BA-F,02,AX,3734
10007150,10007150,UDSC0001P1BS-F,01,AX,7445
10007150,10007150,UDSC0001X1BS-F,01,AX,6499
10007150,10007150,UDSM0001X1BS-F,01,AX,2098
10007150,10007150,UEAC0001A1BS-F,01,AX,1388
10007150,10007150,UEAC0001P2BS-F,01,AX,9133
10007150,10007150,UEAC0001X1BS-F,01,AX,6102
10007150,10007150,UECO0001A1BS-F,01,AX,9317
10007150,10007150,UECO0001X1BS-F,01,AX,5151
10007150,10007150,UECOFCE2F1BS-F,01,AX,1077
10007150,10007150,UECOFCE2P1BS-F,01,AX,3221
10007150,10007150,UECOFCE2X1BS-F,01,AX,9685
10007150,10007150,UECOPLT2X1BA-F,01,AX,2643
10007150,10007150,UEEX0001F1BE-F,01,AX,1923
10007150,10007150,UEEX0001P1BE-F,01,AX,6451
10007150,10007150,UEEX0001X1BE-F,01,AX,7605
10007150,10007150,UELX0001X1BA-F,01,AX,7702
10007150,10007150,UENC0001X1BA-F,01,AX,2254
10007150,10007150,UENC0001X1BA-F,02,AX,2254
10007150,10007150,UENL0001X1BA-F,01,AX,4175
10007150,10007150,UENL0001X1BA-F,02,AX,4175
10007150,10007150,UFIV0001A2BS-F,01,AX,4753
10007150,10007150,UFIV0001F2BS-F,01,AX,7513
10007150,10007150,UFIV0001F2BS-F,02,AX,7513
10007150,10007150,UFIV0001P2BS-F,01,AX,3863
10007150,10007150,UFIV0001X2BS-F,01,AX,2333
10007150,10007150,UFIV0001X2BS-F,02,AX,2333
10007150,10007150,UFLM0001X1BA-F,01,AX,1259
10007150,10007150,UFSC0001A1BS-F,01,AX,6021
10007150,10007150,UFSC0001F1BS-F,01,AX,3113
10007150,10007150,UFSC0001P3BS-F,01,AX,5828
10007150,10007150,UFSC0001X1BS-F,01,AX,0082
10007150,10007150,UFSC0001X1MS-F,01,AX,7049
10007150,10007150,UGRD0001X1BA-F,01,AX,4396
10007150,10007150,UGRD0001X1BA-F,02,AX,4396
10007150,10007150,UHIS0001X1BA-F,01,AX,4160
10007150,10007150,UHIS0001X1BA-F,02,AX,4160
10007150,10007150,UIBS0001A1BS-F,01,AX,5376
10007150,10007150,UIBS0001F1BS-F,01,AX,8756
10007150,10007150,UIBS0001F1BS-F,02,AX,8756
10007150,10007150,UIBS0001P1BS-F,01,AX,3953
10007150,10007150,UIBS0001X1BS-F,01,AX,6253
10007150,10007150,UIBS0001X1BS-F,02,AX,6253
10007150,10007150,UILS0001A1LB-F,01,AX,2492
10007150,10007150,ULAW0001F1LB-F,01,AX,1294
10007150,10007150,ULAW0001X1LB-F,01,AX,3746
10007150,10007150,ULAW0001X1LB-F,02,AX,3746
10007150,10007150,ULAWCRM2X1LB-F,01,AX,3157
10007150,10007150,ULAWCRM2X1LB-F,02,AX,3157
10007150,10007150,ULAWPLT2X1LB-F,01,AX,1566
10007150,10007150,ULAWPLT2X1LB-F,02,AX,1566
10007150,10007150,ULSP0001X1ML-F,01,AX,6421
10007150,10007150,UMEC0001F1BE-F,01,AX,4994
10007150,10007150,UMEC0001P1BE-F,01,AX,1938
10007150,10007150,UMEC0001X1BE-F,01,AX,7950
10007150,10007150,UMHI0001X1BA-F,01,AX,2918
10007150,10007150,UMHI0001X1BA-F,02,AX,2918
10007150,10007150,UMOD0001X1BA-F,01,AX,6297
10007150,10007150,UMSG0001X1BZ-F,01,AX,4591
10007150,10007150,UMTH0001F1BS-F,01,AX,0792
10007150,10007150,UMTH0001P1BS-F,01,AX,8282
10007150,10007150,UMTH0001X1BS-F,01,AX,5076
10007150,10007150,UPAP0001A2MI-F,01,AX,2296
10007150,10007150,UPAP0001F1BS-F,01,AX,4948
10007150,10007150,UPAP0001P3BS-F,01,AX,9802
10007150,10007150,UPAP0001X1BS-F,01,AX,1773
10007150,10007150,UPAP0001X1MI-F,01,AX,9263
10007150,10007150,UPCE0001A1BA-F,01,AX,0171
10007150,10007150,UPFP0001X1BS-F,01,AX,3169
10007150,10007150,UPHY0001A2MI-F,01,AX,0378
10007150,10007150,UPHY0001F1BS-F,01,AX,9296
10007150,10007150,UPHY0001P3BS-F,01,AX,7868
10007150,10007150,UPHY0001X1BS-F,01,AX,8217
10007150,10007150,UPHY0001X1MI-F,01,AX,8773
10007150,10007150,UPIP0001A1BA-F,01,AX,9664
10007150,10007150,UPLR0001P2BA-F,01,AX,1589
10007150,10007150,UPLR0001X1BA-F,01,AX,3899
10007150,10007150,UPLR0001X1BA-F,02,AX,3899
10007150,10007150,UPNA0001A1BA-F,01,AX,8915
10007150,10007150,UPSY0001A2BS-F,01,AX,2297
10007150,10007150,UPSY0001F1BS-F,01,AX,6985
10007150,10007150,UPSY0001F1BS-F,02,AX,6985
10007150,10007150,UPSY0001X1BS-F,01,AX,9056
10007150,10007150,UPSY0001X1BS-F,02,AX,9056
10007150,10007150,UPSYCLI3A1BS-F,01,AX,7537
10007150,10007150,UPSYCLI3F1BS-F,01,AX,7827
10007150,10007150,UPSYCLI3F1BS-F,02,AX,7827
10007150,10007150,UPSYPGY3A1BS-F,01,AX,6398
10007150,10007150,UPSYPGY3F1BS-F,01,AX,0491
10007150,10007150,UPSYPGY3F1BS-F,02,AX,0491
10007150,10007150,UPSYPGY3P1BS-F,01,AX,3206
10007150,10007150,UPSYPGY3X1BS-F,01,AX,1563
10007150,10007150,UPSYPGY3X1BS-F,02,AX,1563
10007150,10007150,USES0001F1BS-F,01,AX,9937
10007150,10007150,USES0001F1BS-F,02,AX,9937
10007150,10007150,USES0001P2BS-F,01,AX,7456
10007150,10007150,USES0001Z1BS-F,01,AX,5984
10007150,10007150,USES0001Z1BS-F,02,AX,5984
10007150,10007150,USID0001X1BA-F,01,AX,4881
10007150,10007150,USID0001X1BA-F,02,AX,4881
10007150,10007150,USOC0001X1BS-F,01,AX,4788
10007150,10007150,USOC0001X1BS-F,02,AX,4788
10007150,10007150,USTH0001F1BS-F,01,AX,9517
10007150,10007150,USTH0001F1BS-F,02,AX,9517
10007150,10007150,USTR0001Z1BS-F,01,AX,9411
10007150,10007150,USTR0001Z1BS-F,02,AX,9411
10007150,10007150,USWE0001P2BS-F,01,AX,2148
10007150,10007150,USWE0001X2BS-F,01,AX,8999
10007150,10007150,USWK0001Z3BA-F,01,BX,6658
10007151,10007151,AADAADUB,01,L,9370
10007151,10007151,AADAFYUB,01,L,7444
10007151,10007151,ABWSFYUB,01,L,4977
10007151,10007151,ACCFINUB,01,L,7516
10007151,10007151,ADVMKTUB,01,L,5641
10007151,10007151,AEGSFYUB,01,L,7810
10007151,10007151,ANIAFYUB,01,L,7165
10007151,10007151,ANIANIUB,01,L,3232
10007151,10007151,ARCAFYUB,01,L,2375
10007151,10007151,ARCAFYUB,02,L,2375
10007151,10007151,ARCBOAUB,01,L,0724
10007151,10007151,ARCBOAUB,02,L,0724
10007151,10007151,ARTAFYUB,01,L,3967
10007151,10007151,ARTARTUB,01,L,4672
10007151,10007151,BANFINUB,01,L,4486
10007151,10007151,BCHSFYUB,01,L,6735
10007151,10007151,BIOBIOUB,01,L,3374
10007151,10007151,BIOBIOUM,01,L,2502
10007151,10007151,BIOCHMUB,01,L,3373
10007151,10007151,BIOCHMUM,01,L,0342
10007151,10007151,BIOSFYUB,01,L,5917
10007151,10007151,BMSBMSUB,01,L,6612
10007151,10007151,BMSBMSUM,01,L,4104
10007151,10007151,BMSSFYUB,01,L,4533
10007151,10007151,BUSECOUB,01,L,4802
10007151,10007151,BUSFINUB,01,L,9610
10007151,10007151,BUSIBMUB,01,L,7220
10007151,10007151,BUSPRPUB,01,L,9387
10007151,10007151,BVSBVSUB,01,L,5500
10007151,10007151,BVSBVSUM,01,L,1597
10007151,10007151,BVSSFYUB,01,L,1287
10007151,10007151,CAISFYUB,01,L,2163
10007151,10007151,CAISFYUB,02,L,2163
10007151,10007151,CDDSFYUB,01,L,2195
10007151,10007151,CDDSFYUM,01,L,6689
10007151,10007151,CFRSFYUB,01,L,2023
10007151,10007151,CFRSFYUM,01,L,4352
10007151,10007151,CGPCMPUB,01,L,6717
10007151,10007151,CGPCMPUB,02,L,6717
10007151,10007151,CGPCMPUM,01,L,6224
10007151,10007151,CGPCMPUM,02,L,6224
10007151,10007151,CGPSFYUB,01,L,9637
10007151,10007151,CGPSFYUB,02,L,9637
10007151,10007151,CGPSFYUM,01,L,5918
10007151,10007151,CGPSFYUM,02,L,5918
10007151,10007151,CGPVARUB,01,L,9144
10007151,10007151,CHMCHMUB,01,L,2818
10007151,10007151,CHMCHMUM,01,L,5326
10007151,10007151,CHMDRGUB,01,L,2186
10007151,10007151,CHMDRGUM,01,L,2012
10007151,10007151,CHMFRSUB,01,L,0759
10007151,10007151,CHMFRSUM,01,L,4116
10007151,10007151,CHMSFYUB,01,L,2751
10007151,10007151,CHMSFYUM,01,L,8104
10007151,10007151,CLMCLMUB,01,L,3081
10007151,10007151,CLSCVLUB,01,L,7489
10007151,10007151,CLSCVLUB,02,L,7489
10007151,10007151,CMPCAIUB,01,L,5481
10007151,10007151,CMPCAIUB,02,L,5481
10007151,10007151,CMPCMSUB,01,L,6024
10007151,10007151,CMPCMSUB,02,L,6024
10007151,10007151,CMPCMSUM,01,L,5816
10007151,10007151,CMPCMSUM,02,L,5816
10007151,10007151,CMPSFYUB,01,L,9302
10007151,10007151,CMPSFYUB,02,L,9302
10007151,10007151,CONCONUB,01,L,1880
10007151,10007151,CRICRIUB,01,L,7942
10007151,10007151,CRICRIUB,02,L,7942
10007151,10007151,CRISOLUB,01,L,5434
10007151,10007151,CRISOLUB,02,L,5434
10007151,10007151,CRWCRWUB,01,L,8768
10007151,10007151,CVRSFYUB,01,L,3915
10007151,10007151,DANDANUB,01,L,1498
10007151,10007151,DRADRAUB,01,L,1706
10007151,10007151,ECLCSVUB,01,L,7623
10007151,10007151,ECLCSVUM,01,L,9720
10007151,10007151,ECLSFYUB,01,L,0619
10007151,10007151,ECOECOUB,01,L,6689
10007151,10007151,ECOFINUB,01,L,4181
10007151,10007151,EDMPSYUB,01,L,1205
10007151,10007151,EDMPSYUB,02,L,1205
10007151,10007151,EDUEDUUB,01,L,0386
10007151,10007151,EDUEDUUB,02,L,0386
10007151,10007151,EGRBCNUB,01,L,8422
10007151,10007151,EGREGRUB,01,L,5796
10007151,10007151,EGREGRUM,01,L,9175
10007151,10007151,EGRELCUB,01,L,6307
10007151,10007151,EGRELCUM,01,L,6863
10007151,10007151,EGRSFYUB,01,L,8799
10007151,10007151,ELESFYUB,01,L,9570
10007151,10007151,ENLCRWUB,01,L,6482
10007151,10007151,ENLDRAUB,01,L,9196
10007151,10007151,ENLENLUB,01,L,5402
10007151,10007151,ENLHSTUB,01,L,0387
10007151,10007151,EQSABWUB,01,L,4660
10007151,10007151,EQSABWUM,01,L,3788
10007151,10007151,FRSFRSUB,01,L,3767
10007151,10007151,FRSSFYUB,01,L,3770
10007151,10007151,GEHGEHUB,01,L,4257
10007151,10007151,GEHGEHUM,01,L,6580
10007151,10007151,GEPGEPUB,01,L,3385
10007151,10007151,GEPGEPUM,01,L,4287
10007151,10007151,GRAAFYUB,01,L,9476
10007151,10007151,GRAGRAUB,01,L,0878
10007151,10007151,HEAHEAUB,01,L,8368
10007151,10007151,HEAHEAUB,02,L,8368
10007151,10007151,HSTHSTUB,01,L,1924
10007151,10007151,ILLAFYUB,01,L,1058
10007151,10007151,ILLILLUB,01,L,2132
10007151,10007151,INTAFYUB,01,L,1214
10007151,10007151,INTINTUB,01,L,7114
10007151,10007151,INTTOUUB,01,L,8336
10007151,10007151,ISTISTUB,01,L,7638
10007151,10007151,ISTPOLUB,01,L,6733
10007151,10007151,JOUINVUB,01,L,6351
10007151,10007151,JOUJOUUB,01,L,7779
10007151,10007151,LAWCRIUB,01,L,2415
10007151,10007151,LAWCRIUB,02,L,2415
10007151,10007151,LAWLAWUB,01,L,3843
10007151,10007151,LAWLAWUB,02,L,3843
10007151,10007151,MCMSFYUB,01,L,5108
10007151,10007151,MCMSFYUM,01,L,6126
10007151,10007151,MDCMGYUB,01,L,9607
10007151,10007151,MECSFYUB,01,L,6420
10007151,10007151,MEDAUPUB,01,L,7342
10007151,10007151,MEDMEDUB,01,L,5206
10007151,10007151,MEDPROUB,01,L,2256
10007151,10007151,MGTPRPUB,01,L,2627
10007151,10007151,MIDMIDUB,01,L,7253
10007151,10007151,MKTPRPUB,01,L,3115
10007151,10007151,MODHSTUB,01,L,4229
10007151,10007151,MPHSFYUB,01,L,0614
10007151,10007151,MPHSFYUM,01,L,9045
10007151,10007151,MPLSFYUB,01,L,5895
10007151,10007151,MTHCMPUB,01,L,5065
10007151,10007151,MTHCMPUM,01,L,3854
10007151,10007151,MTHMTHUB,01,L,0082
10007151,10007151,MTHMTHUB,02,L,0082
10007151,10007151,MTHMTHUM,01,L,7573
10007151,10007151,MTHPHLUB,01,L,8538
10007151,10007151,MTHPHYUB,01,L,4193
10007151,10007151,MTHPHYUM,01,L,1685
10007151,10007151,MTHSFYUB,01,L,0890
10007151,10007151,MTHSFYUB,02,L,0890
10007151,10007151,MTHSFYUM,01,L,4960
10007151,10007151,MUSMUSUB,01,L,5414
10007151,10007151,MUSTHEUB,01,L,4801
10007151,10007151,NURCLDUB,01,L,6644
10007151,10007151,NURMNHUB,01,L,1478
10007151,10007151,NURNURUB,01,L,3986
10007151,10007151,NURPARUB,01,L,2466
10007151,10007151,PAPSFYUB,01,L,1440
10007151,10007151,PAPSFYUM,01,L,4276
10007151,10007151,PHABUSUM,01,L,3503
10007151,10007151,PHAPHAUB,01,L,8968
10007151,10007151,PHAPHAUM,01,L,9341
10007151,10007151,PHASFYUB,01,L,6862
10007151,10007151,PHASFYUM,01,L,7000
10007151,10007151,PHBSFYUM,01,L,9309
10007151,10007151,PHLPHLUB,01,L,4908
10007151,10007151,PHRPHRUM,01,L,6461
10007151,10007151,PHRSFYUM,01,L,0201
10007151,10007151,PHYAPHUB,01,L,4345
10007151,10007151,PHYAPHUM,01,L,1316
10007151,10007151,PHYPHLUB,01,L,1540
10007151,10007151,PHYPHLUM,01,L,7016
10007151,10007151,PHYPHYUB,01,L,6079
10007151,10007151,PHYPHYUB,02,L,6079
10007151,10007151,PHYPHYUM,01,L,9110
10007151,10007151,PHYPHYUM,02,L,9110
10007151,10007151,PHYSFYUB,01,L,5883
10007151,10007151,PHYSFYUB,02,L,5883
10007151,10007151,PHYSFYUM,01,L,3377
10007151,10007151,PHYSFYUM,02,L,3377
10007151,10007151,POLPOLUB,01,L,0192
10007151,10007151,POLPOLUB,02,L,0192
10007151,10007151,PRDAFYUB,01,L,8186
10007151,10007151,PRDPRDUB,01,L,2318
10007151,10007151,PSYCPYUB,01,L,0333
10007151,10007151,PSYCPYUB,02,L,0333
10007151,10007151,PSYFSYUB,01,L,7824
10007151,10007151,PSYFSYUB,02,L,7824
10007151,10007151,PSYPSYUB,01,L,5349
10007151,10007151,PSYPSYUB,02,L,5349
10007151,10007151,PTGAFYUB,01,L,7151
10007151,10007151,PYPSFYUB,01,L,6332
10007151,10007151,PYPSFYUM,01,L,5211
10007151,10007151,RADDGCUB,01,L,0365
10007151,10007151,SBMSBMUB,01,L,2843
10007151,10007151,SESPESUB,01,L,7507
10007151,10007151,SESSESUB,01,L,7617
10007151,10007151,SESSTHUB,01,L,5421
10007151,10007151,SESSTHUB,02,L,5421
10007151,10007151,SOLSOLUB,01,L,4586
10007151,10007151,SOWPRAUB,01,L,3654
10007151,10007151,SPTJOUUB,01,L,9589
10007151,10007151,SPTJOUUB,02,L,9589
10007151,10007151,TECTHEUB,01,L,2072
10007151,10007151,TOUEMNUB,01,L,5021
10007151,10007151,ZOOSFYUB,01,L,0653
10007151,10007151,ZOOZOOUB,01,L,1904
10007151,10007151,ZOOZOOUM,01,L,1348
10007152,10007152,BAACFAAF,01,AA,5377
10007152,10007152,BAANDAAF,01,AA,9422
10007152,10007152,BAANFAAF,01,AA,6565
10007152,10007152,BAANMAAF,01,AA,3534
10007152,10007152,BAANTAAF,01,AA,4853
10007152,10007152,BAAPPAAF,01,AA,1822
10007152,10007152,BAARFAAF,01,AA,3327
10007152,10007152,BACYFAAF,01,AA,1911
10007152,10007152,BACYOABF,01,AB,1414
10007152,10007152,BACYSAAF,01,AA,4418
10007152,10007152,BACYUABF,01,AB,9570
10007152,10007152,BAECGABF,01,AB,1087
10007152,10007152,BAEDPABF,01,AB,6587
10007152,10007152,BAEDUABF,01,AB,6382
10007152,10007152,BAENFABF,01,AB,5477
10007152,10007152,BAENGABF,01,AB,7528
10007152,10007152,BAENTABF,01,AB,1840
10007152,10007152,BAEPFABF,01,AB,0553
10007152,10007152,BAETYABF,01,AB,7638
10007152,10007152,BAFCFABF,01,AB,0365
10007152,10007152,BAFCOABF,01,AB,3749
10007152,10007152,BAFCPABF,01,AB,9382
10007152,10007152,BAFDEAAF,01,AA,1584
10007152,10007152,BAFDFAAF,01,AA,1792
10007152,10007152,BAFEPABF,01,AB,2392
10007152,10007152,BAFPFAAF,01,AA,8194
10007152,10007152,BAFPRAAF,01,AA,5346
10007152,10007152,BAFTBABF,01,AB,2690
10007152,10007152,BAFTFAAF,01,AA,0665
10007152,10007152,BAFTPAAF,01,AA,7854
10007152,10007152,BAGADAAF,01,AA,9599
10007152,10007152,BAGDFAAF,01,AA,4027
10007152,10007152,BAGLFABF,01,AB,9811
10007152,10007152,BAIADAAF,01,AA,4660
10007152,10007152,BAINFAAF,01,AA,7375
10007152,10007152,BAMEZAAF,01,AA,5958
10007152,10007152,BAMMFAAF,01,AA,2112
10007152,10007152,BAMMPAAF,01,AA,9196
10007152,10007152,BAMTEAJF,01,AJ,6330
10007152,10007152,BAPECABF,01,AB,4995
10007152,10007152,BAPEDABF,01,AB,1715
10007152,10007152,BAPEQABF,01,AB,5429
10007152,10007152,BASBFABF,01,AB,9170
10007152,10007152,BASCDABF,01,AB,8132
10007152,10007152,BASCFABF,01,AB,5703
10007152,10007152,BASEDABF,01,AB,9163
10007152,10007152,BASEFABF,01,AB,5711
10007152,10007152,BASJFAAF,01,AA,3939
10007152,10007152,BASMCAAF,01,AA,1942
10007152,10007152,BASMFAAF,01,AA,4325
10007152,10007152,BASPEABF,01,AB,9285
10007152,10007152,BASPFABF,01,AB,1336
10007152,10007152,BASPOAAF,01,AA,4618
10007152,10007152,BEAEFAAF,01,AA,4815
10007152,10007152,BEAMEAAF,01,AA,1986
10007152,10007152,BEEEFAAF,01,AA,9868
10007152,10007152,BEELEAAF,01,AA,9903
10007152,10007152,BEMEFAAF,01,AA,0024
10007152,10007152,BEMEGAAF,01,AA,4259
10007152,10007152,BSAAFAAF,01,AA,2945
10007152,10007152,BSAAMAAF,01,AA,6009
10007152,10007152,BSAAPAAF,01,AA,0718
10007152,10007152,BSACFAAF,01,AA,8756
10007152,10007152,BSAFFAAF,01,AA,9005
10007152,10007152,BSAFPAAF,01,AA,3913
10007152,10007152,BSAIFAAF,01,AA,1027
10007152,10007152,BSANUAAF,01,AA,6979
10007152,10007152,BSANUABF,01,AB,3884
10007152,10007152,BSANUACF,01,AC,0213
10007152,10007152,BSASCABF,01,AB,8922
10007152,10007152,BSASFABF,01,AB,6414
10007152,10007152,BSATFAAF,01,AA,3526
10007152,10007152,BSATPAAF,01,AA,3205
10007152,10007152,BSATSAAF,01,AA,1798
10007152,10007152,BSAVFAAF,01,AA,5898
10007152,10007152,BSBAFAAF,01,AA,1312
10007152,10007152,BSBANAAF,01,AA,7823
10007152,10007152,BSBCFAAF,01,AA,2040
10007152,10007152,BSBDMAAF,01,AA,7756
10007152,10007152,BSBFMAAF,01,AA,5129
10007152,10007152,BSBICAAF,01,AA,4548
10007152,10007152,BSBIFAAF,01,AA,9100
10007152,10007152,BSBIPAAF,01,AA,4167
10007152,10007152,BSBLFAAF,01,AA,1288
10007152,10007152,BSBLSAAF,01,AA,4200
10007152,10007152,BSBMAAAF,01,AA,3665
10007152,10007152,BSBMAABF,01,AB,7689
10007152,10007152,BSBMBAAF,01,AA,8629
10007152,10007152,BSBMDAAF,01,AA,6882
10007152,10007152,BSBMHAAF,01,AA,9510
10007152,10007152,BSBMIAAF,01,AA,5087
10007152,10007152,BSBMLAAF,01,AA,0053
10007152,10007152,BSBMWAAF,01,AA,8781
10007152,10007152,BSBNFAAF,01,AA,6211
10007152,10007152,BSBUFABF,01,AB,3646
10007152,10007152,BSCARAAF,01,AA,3535
10007152,10007152,BSCAVAAF,01,AA,7940
10007152,10007152,BSCCFAAF,01,AA,9858
10007152,10007152,BSCCJAAF,01,AA,3729
10007152,10007152,BSCCPAAF,01,AA,7135
10007152,10007152,BSCCSAAF,01,AA,3307
10007152,10007152,BSCESAAF,01,AA,0922
10007152,10007152,BSCETABF,01,AB,7971
10007152,10007152,BSCFMAAF,01,AA,4710
10007152,10007152,BSCGDAAF,01,AA,6512
10007152,10007152,BSCGFAAF,01,AA,1496
10007152,10007152,BSCHNABF,01,AB,4449
10007152,10007152,BSCIFAAF,01,AA,1399
10007152,10007152,BSCJFAAF,01,AA,0037
10007152,10007152,BSCNFAAF,01,AA,5607
10007152,10007152,BSCNMAAF,01,AA,3072
10007152,10007152,BSCNTAAF,01,AA,1704
10007152,10007152,BSCOFABF,01,AB,6309
10007152,10007152,BSCRIAAF,01,AA,1432
10007152,10007152,BSCSFAAF,01,AA,8779
10007152,10007152,BSCSPAAF,01,AA,7908
10007152,10007152,BSCTFABF,01,AB,8027
10007152,10007152,BSCYFAAF,01,AA,1833
10007152,10007152,BSCYSAAF,01,AA,2085
10007152,10007152,BSDMFAAF,01,AA,6244
10007152,10007152,BSEAFAAF,01,AA,6730
10007152,10007152,BSEFFAAF,01,AA,4223
10007152,10007152,BSEFPAAF,01,AA,3541
10007152,10007152,BSFCFAAF,01,AA,5036
10007152,10007152,BSFCPAAF,01,AA,3053
10007152,10007152,BSFMAAAF,01,AA,4580
10007152,10007152,BSFNFAAF,01,AA,4142
10007152,10007152,BSFNPAAF,01,AA,7578
10007152,10007152,BSFNSAAF,01,AA,2806
10007152,10007152,BSFORAAF,01,AA,1585
10007152,10007152,BSFSCAAF,01,AA,2240
10007152,10007152,BSFSFAAF,01,AA,7440
10007152,10007152,BSHCFAAF,01,AA,6709
10007152,10007152,BSHFPAAF,01,AA,2819
