LEO5SECSBJ,KISMODE,KISLEVEL,LEO5SECPOP_UK,LEO5LQ_UK,LEO5MED_UK,LEO5UQ_UK,LEO5SECPOP_E,LEO5LQ_E,LEO5MED_E,LEO5UQ_E,LEO5SECPOP_NW,LEO5LQ_NW,LEO5MED_NW,LEO5UQ_NW,LEO5SECPOP_NE,LEO5LQ_NE,LEO5MED_NE,LEO5UQ_NE,LEO5SECPOP_EM,LEO5LQ_EM,LEO5MED_EM,LEO5UQ_EM,LEO5SECPOP_WM,LEO5LQ_WM,LEO5MED_WM,LEO5UQ_WM,LEO5SECPOP_EE,LEO5LQ_EE,LEO5MED_EE,LEO5UQ_EE,LEO5SECPOP_SE,LEO5LQ_SE,LEO5MED_SE,LEO5UQ_SE,LEO5SECPOP_SW,LEO5LQ_SW,LEO5MED_SW,LEO5UQ_SW,LEO5SECPOP_YH,LEO5LQ_YH,LEO5MED_YH,LEO5UQ_YH,LEO5SECPOP_LN,LEO5LQ_LN,LEO5MED_LN,LEO5UQ_LN,LEO5SECPOP_W,LEO5LQ_W,LEO5MED_W,LEO5UQ_W,LEO5SECPOP_CF,LEO5LQ_CF,LEO5MED_CF,LEO5UQ_CF,LEO5SECPOP_S,LEO5LQ_S,LEO5MED_S,LEO5UQ_S,LEO5SECPOP_ED,LEO5LQ_ED,LEO5MED_ED,LEO5UQ_ED,LEO5SECPOP_GL,LEO5LQ_GL,LEO5MED_GL,LEO5UQ_GL
CAH19-04-08,01,03,845,22500,28500,35500,805,22500,29000,36000,65,21500,28000,34500,NA,NA,NA,NA,65,19500,25000,30500,60,21000,25000,31000,95,23000,28000,36000,160,22000,26500,34500,35,20500,26500,31500,55,18500,25000,31500,265,27500,33000,40000,25,21000,24000,26000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH19-04-09,01,03,1655,25000,31500,42500,1530,25500,32000,43500,125,21500,27000,35000,30,24000,29000,38000,80,23500,28000,35000,80,23500,29500,36500,150,24000,29500,39500,270,24500,31000,41000,110,23500,29500,37000,100,22500,26500,34500,585,30500,37500,53000,35,19500,25000,31500,NA,NA,NA,NA,80,20500,26500,33000,30,22500,26500,34500,NA,NA,NA,NA
CAH19-04-09,02,03,275,15000,25500,37000,250,15500,26000,38500,25,14000,24000,29500,NA,NA,NA,NA,15,14500,23000,37000,20,20000,30500,41000,30,16000,27500,40000,50,16000,29000,38500,35,17000,23000,30000,35,11500,22500,29500,45,19500,34000,46500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH19-04-09,02,04,490,17000,27000,39000,480,17500,27000,39000,20,21000,25000,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,17000,26500,39000,25,26500,34500,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20,01,03,20795,22500,28500,37000,18845,22500,29000,38000,1975,19500,25000,31000,545,19500,24500,30000,1005,20500,26000,31000,1410,20000,26000,32000,1895,23500,29000,37500,3080,23000,29000,38000,1430,20500,26000,33000,1555,19500,24500,30500,5950,28500,35500,48500,805,19500,23500,29000,150,21000,25000,30500,1050,19500,25000,32500,275,21000,26500,34000,180,18500,23500,29500
CAH20,01,04,215,17000,22500,33000,175,17000,23000,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,18500,23000,29000,40,22500,32500,39500,30,17000,20000,26000,NA,NA,NA,NA,50,17000,27500,41000,25,17000,23500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20,02,03,1280,16000,24000,34000,1090,16500,24500,34500,85,15500,25000,36000,45,17000,22500,27500,95,17000,23500,35500,125,15500,22000,28000,130,17000,25000,36500,200,17000,26500,36000,115,14000,22000,32000,110,13000,22500,32000,180,19500,27500,40000,85,14500,22000,29000,NA,NA,NA,NA,85,15500,25000,32000,NA,NA,NA,NA,NA,NA,NA,NA
CAH20,02,04,575,12000,23000,37500,545,12000,23500,38000,95,10000,19500,38500,NA,NA,NA,NA,15,12500,21000,27500,30,8500,18500,27500,30,15000,24500,35000,85,9500,23000,39000,55,12000,21500,34500,105,13000,23500,37500,120,17000,30000,47000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01,01,03,16290,22500,28500,37000,14790,22500,29000,38000,1540,20000,25000,31000,475,19500,24000,30000,815,21000,26000,31500,1085,20000,26000,32000,1530,23500,29000,37000,2435,23000,29000,38000,1105,21000,26000,32000,1225,19500,25000,30500,4580,28500,36000,48000,620,19000,23500,28500,115,21000,25000,30500,825,19500,25000,32500,220,21000,27500,36000,140,19000,23500,30000
CAH20-01,01,04,100,17000,22000,33000,80,18500,22500,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,27500,35500,41000,20,17000,20000,24000,NA,NA,NA,NA,NA,NA,NA,NA,20,17000,19500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01,02,03,945,15500,24000,34000,835,16500,24500,34500,60,16500,26500,37000,35,17000,22500,27500,75,17000,22500,35500,95,15500,22000,28500,105,15500,25000,35000,155,15500,26000,34500,90,12000,21500,32000,85,13000,22500,29500,130,20500,29500,41500,40,15500,22000,30500,NA,NA,NA,NA,60,13000,24000,31000,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01,02,04,235,12500,25500,39000,220,12000,25500,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,18000,26000,35000,45,6500,16500,38500,20,16000,18500,32500,NA,NA,NA,NA,100,15500,28500,47500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01-01,01,03,12850,22500,29000,37000,11585,23000,29000,38000,1255,20500,26000,31500,400,19500,25000,30000,690,21000,26500,32000,920,20500,26000,32000,1205,23500,29500,38000,1870,23500,29500,38000,845,21500,26500,32000,1010,20000,25000,30500,3390,29000,36000,48500,550,19500,24000,29000,110,21000,25000,30500,670,20000,26000,33000,165,22500,28000,36500,110,19500,24500,30500
CAH20-01-01,01,04,80,18500,22500,33000,55,19500,24000,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,25000,34000,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,17000,19500,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01-01,02,03,815,16500,24500,34500,710,16500,24500,34500,60,16500,26500,37000,35,17000,23000,30000,65,17000,22500,36000,90,15500,21500,28500,90,16500,25000,34500,135,15500,26500,35000,75,12500,22500,32000,70,13500,23000,32000,95,20500,31000,42500,40,15500,22000,30500,NA,NA,NA,NA,50,14000,25000,30500,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01-01,02,04,110,14000,25000,35000,105,14500,25000,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15000,24500,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,15500,26000,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01-02,01,03,995,22000,28000,35000,920,22500,28500,36000,50,17500,23000,32000,NA,NA,NA,NA,25,18500,23500,27000,25,15000,22500,29000,80,22500,26500,33000,150,21500,27500,34000,70,18000,24000,32000,50,17500,22000,27000,460,26500,32000,40000,NA,NA,NA,NA,NA,NA,NA,NA,65,18000,23000,30500,25,17500,23500,36500,NA,NA,NA,NA
CAH20-01-02,02,03,35,13000,25500,33000,35,13000,25500,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,22500,28500,44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01-02,02,04,80,11500,29000,51500,80,11500,30000,51500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,6000,25500,40500,NA,NA,NA,NA,NA,NA,NA,NA,45,15500,33500,72000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01-03,01,03,930,19500,24000,32000,855,19500,24500,32500,105,17500,22500,27500,30,19000,21500,26500,50,19500,22000,26500,50,19000,24000,32000,95,19500,24500,31500,155,19500,24500,33000,100,18500,23500,30000,90,17500,22000,26000,180,25500,33500,44000,20,18000,20000,22500,NA,NA,NA,NA,45,19000,22500,28000,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01-03,02,03,70,16500,23500,33000,60,18000,23500,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01-03,02,04,40,11000,17000,35500,35,7500,16000,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-01-05,01,03,1505,23500,30000,41000,1420,23500,30500,41500,130,19500,25000,30000,30,20000,23500,26000,50,21000,26500,36000,85,18500,25000,30000,145,24500,29000,38500,260,24500,30500,42500,95,19500,25000,34000,75,21000,26000,32000,550,29000,37500,53000,35,18000,21000,27000,NA,NA,NA,NA,45,19000,22500,35500,20,19000,24500,32500,NA,NA,NA,NA
CAH20-01-05,02,03,30,11500,19000,30000,30,11500,19000,31000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-02,01,03,4505,22000,28500,37500,4055,22500,29000,38500,435,19500,25500,30500,70,19500,26000,30500,190,18500,25000,30500,325,19500,25000,32500,365,23000,29000,39000,650,22500,29000,38500,325,19500,26000,34000,330,18500,24000,30500,1365,28000,35500,49500,185,19500,25000,30000,35,20000,25500,29500,230,19000,25000,32000,60,20500,25000,30000,40,18500,22500,29000
CAH20-02,01,04,110,17000,23500,33000,95,16500,23000,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,21500,25000,36500,NA,NA,NA,NA,NA,NA,NA,NA,40,17000,25500,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-02,02,03,335,17000,24000,34500,255,18000,24500,36500,25,15500,22500,31000,NA,NA,NA,NA,20,19500,25000,35500,35,13000,21000,26500,25,20000,27500,44000,45,22500,27000,40000,25,18500,23000,29000,25,13500,23000,33500,50,17500,26500,37000,45,13000,21500,29000,NA,NA,NA,NA,30,20500,30000,36500,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-02,02,04,340,12000,22500,36000,325,12000,22500,37000,90,10000,20500,38500,NA,NA,NA,NA,NA,NA,NA,NA,15,14000,24000,28000,NA,NA,NA,NA,40,17500,25500,42500,35,9500,21500,37000,95,13000,22500,37000,20,22500,31500,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-02-01,01,03,2710,23500,30500,41500,2515,23500,31000,42500,235,20000,25500,31000,35,18500,23500,30000,95,20500,25000,34500,160,19500,26500,34500,235,23500,30000,40000,410,23500,30500,41000,190,20500,27500,36000,165,19500,25500,32500,990,29000,37000,52000,55,19500,24000,32000,15,19500,27500,34500,125,18500,23500,31500,40,21500,26500,31000,25,17500,19500,25000
CAH20-02-01,02,03,130,19500,28500,40000,115,19500,28500,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,22500,31500,42000,15,15500,22500,27500,NA,NA,NA,NA,25,18500,32000,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-02-02,01,03,1790,20500,26500,33000,1540,20500,26500,33500,200,18500,24500,30500,35,21000,26500,30500,95,17000,24000,29500,165,18500,25000,30500,130,22000,27500,37000,235,21000,26500,33500,140,18500,25000,31500,165,18000,22500,28000,375,25500,33000,40500,130,20000,25500,29500,20,20000,25000,26500,105,20500,25000,32000,20,20000,24000,28500,15,19500,25500,29000
CAH20-02-02,01,04,110,17000,23000,33000,95,17000,23000,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,21500,25000,36500,NA,NA,NA,NA,NA,NA,NA,NA,40,19500,25500,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-02-02,02,03,205,15000,23000,29000,140,15500,23000,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,13000,19500,25500,NA,NA,NA,NA,20,22000,25000,38500,NA,NA,NA,NA,15,13000,22000,33500,25,17000,24000,27000,40,14000,22500,29000,NA,NA,NA,NA,20,20500,30000,38000,NA,NA,NA,NA,NA,NA,NA,NA
CAH20-02-02,02,04,340,12000,22500,36500,325,12000,22500,37000,90,10000,20500,38500,NA,NA,NA,NA,NA,NA,NA,NA,15,14000,24000,28000,NA,NA,NA,NA,40,17500,25500,42500,35,9500,21500,37000,95,13000,22500,37000,20,19000,30500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH22,01,03,24690,19500,27500,32500,21125,19500,27500,32500,3395,18500,26000,32000,935,19500,27500,32000,2085,18500,26500,32000,2415,18000,26500,32000,1895,21000,29000,33000,2910,22500,30000,33000,2185,18500,26500,32000,2485,18500,26000,32000,2820,20500,30000,36000,1690,17000,24000,29000,165,18500,23500,30000,1680,27500,34500,35000,160,25000,34500,36000,190,29000,34500,34500
CAH22,01,04,5350,17000,25000,33000,5125,17000,25000,33000,425,15500,21000,29000,210,19500,25000,29500,440,16500,25000,30000,395,14000,19500,27500,375,18500,26500,33500,985,21000,30000,34500,700,14000,20500,27500,475,14000,20500,26500,1120,20500,32000,40000,135,16500,22500,28500,NA,NA,NA,NA,75,21000,32000,35500,NA,NA,NA,NA,NA,NA,NA,NA
CAH22,02,03,4275,16000,24000,31000,3660,16000,23500,30500,520,16000,22500,29500,240,15000,21000,27500,300,14000,22500,29000,520,15500,22500,29500,370,15500,24500,31000,625,17000,25000,32500,220,13500,20500,29000,425,15500,24500,30500,440,17000,26000,34000,160,14500,22500,29000,NA,NA,NA,NA,415,22000,29500,36500,40,20000,27000,34500,55,24000,32000,37000
CAH22,02,04,7160,16500,24500,32500,6000,16000,23500,32000,960,16500,23000,30500,615,16500,23000,29000,395,15500,22500,30500,930,15000,22000,30000,585,15500,25000,33000,1150,17500,25000,33000,340,15000,23000,31500,450,14500,21000,28000,575,19000,29000,37000,875,17000,25000,34500,80,16500,25000,31500,265,26000,37500,39500,NA,NA,NA,NA,20,28500,38000,40500
CAH22-01,01,03,24690,19500,27500,32500,21125,19500,27500,32500,3395,18500,26000,32000,935,19500,27500,32000,2085,18500,26500,32000,2415,18000,26500,32000,1895,21000,29000,33000,2910,22500,30000,33000,2185,18500,26500,32000,2485,18500,26000,32000,2820,20500,30000,36000,1690,17000,24000,29000,165,18500,23500,30000,1680,27500,34500,35000,160,25000,34500,36000,190,29000,34500,34500
CAH22-01,01,04,5350,17000,25000,33000,5125,17000,25000,33000,425,15500,21000,29000,210,19500,25000,29500,440,16500,25000,30000,395,14000,19500,27500,375,18500,26500,33500,985,21000,30000,34500,700,14000,20500,27500,475,14000,20500,26500,1120,20500,32000,40000,135,16500,22500,28500,NA,NA,NA,NA,75,21000,32000,35500,NA,NA,NA,NA,NA,NA,NA,NA
CAH22-01,02,03,4275,16000,24000,31000,3660,16000,23500,30500,520,16000,22500,29500,240,15000,21000,27500,300,14000,22500,29000,520,15500,22500,29500,370,15500,24500,31000,625,17000,25000,32500,220,13500,20500,29000,425,15500,24500,30500,440,17000,26000,34000,160,14500,22500,29000,NA,NA,NA,NA,415,22000,29500,36500,40,20000,27000,34500,55,24000,32000,37000
CAH22-01,02,04,7160,16500,24500,32500,6000,16000,23500,32000,960,16500,23000,30500,615,16500,23000,29000,395,15500,22500,30500,930,15000,22000,30000,585,15500,25000,33000,1150,17500,25000,33000,340,15000,23000,31500,450,14500,21000,28000,575,19000,29000,37000,875,17000,25000,34500,80,16500,25000,31500,265,26000,37500,39500,NA,NA,NA,NA,20,28500,38000,40500
CAH22-01-01,01,03,12160,17000,23500,29000,10625,17000,23500,29500,1390,16000,22000,27500,305,15000,20500,27000,1185,17000,23000,29000,1360,15500,22500,28500,1000,18000,25500,30000,1180,18500,25000,30500,1180,17000,23000,28000,1200,16000,22000,27500,1835,18000,25500,32500,1185,15500,21500,27000,125,17000,22000,27500,255,21500,26500,31000,20,22500,26500,29500,30,22000,25500,30000
CAH22-01-01,01,04,2425,14000,20000,26500,2370,14000,20000,26500,165,13500,18500,25000,20,14000,19500,24000,270,14000,22000,27500,295,13000,17500,23500,110,14500,21000,28500,300,16000,23500,29000,515,13000,19000,25500,375,13500,18500,25000,320,17000,23500,30500,55,14000,20000,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH22-01-01,02,03,3475,15500,23000,30000,3005,15500,22500,29500,440,15500,21500,28000,150,15500,22000,28000,270,13500,21000,27500,445,15500,21000,28000,325,15000,23500,30000,490,16500,23500,31500,175,12000,19500,28000,295,15000,22500,29000,410,17000,25000,33500,150,15000,22500,28000,NA,NA,NA,NA,280,21000,29000,37000,35,15500,27000,34500,25,20500,30000,37000
CAH22-01-01,02,04,3635,15000,21500,29000,3085,14500,21000,28000,325,14000,18500,24500,240,14500,20000,26500,200,14000,19500,27000,560,13000,19000,26000,280,13500,20500,27500,705,17000,23500,30500,185,13000,19000,28000,230,14000,20000,25500,360,18500,27500,35500,485,17000,24500,36000,40,16000,23500,33500,50,17500,30000,37500,NA,NA,NA,NA,NA,NA,NA,NA
CAH22-01-02,01,03,12530,25000,32000,34500,10500,24500,32000,33500,2010,21000,29500,32500,630,23000,30000,32500,900,23500,31000,33000,1055,24500,32000,33000,895,26500,32000,34500,1730,26500,32000,34500,1005,23500,30000,32500,1290,23500,31000,33000,985,31500,36000,39000,505,22500,29000,32000,40,24000,28500,33000,1425,32000,34500,35000,140,27500,34500,36500,160,34500,34500,35000
CAH22-01-02,01,04,2920,21000,30500,36000,2755,21000,31000,36500,260,17000,24500,32000,190,20500,25000,30500,175,22500,29000,32500,100,20500,30500,34500,265,21000,29000,35500,685,25000,32500,36000,185,16500,26500,32500,100,21000,27500,32500,800,24000,36000,41000,85,18500,24500,31000,NA,NA,NA,NA,70,22000,33000,35500,NA,NA,NA,NA,NA,NA,NA,NA
CAH22-01-02,02,03,800,19500,28500,34000,660,19500,28000,33500,80,19500,28000,32500,90,14000,20000,27500,30,25000,32000,35500,75,23500,30500,35000,45,21500,32000,37000,135,21000,29000,35500,45,20000,26500,30000,130,19000,28000,32500,30,26500,34500,36500,NA,NA,NA,NA,NA,NA,NA,NA,130,22500,30500,35000,NA,NA,NA,NA,35,25000,32500,36000
CAH22-01-02,02,04,3530,18500,27500,34500,2915,18500,27000,34500,635,18500,25000,33000,375,18500,25500,31500,195,17000,27000,33500,370,18500,27500,34500,310,20500,30500,35500,445,19500,28500,35500,155,17500,26500,33500,215,15500,24000,30500,215,21000,32000,38500,390,17000,26000,34000,40,16500,25500,30500,215,27000,37500,39500,NA,NA,NA,NA,20,31500,38000,40000
CAH23,01,03,930,23000,31500,43000,830,24000,33000,44000,90,21000,26500,36000,45,22500,27500,31000,50,20000,26500,37000,35,21000,32000,42500,80,22000,32000,41000,105,26500,38000,51000,85,24500,34000,46500,70,18500,25000,30500,270,30500,38500,52000,40,17000,26000,31000,NA,NA,NA,NA,55,16000,24500,32000,25,17000,26000,31000,NA,NA,NA,NA
CAH23,01,04,80,16500,21500,27500,30,18500,23500,30500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,15500,20500,26500,NA,NA,NA,NA,NA,NA,NA,NA
CAH23,02,03,4275,15000,26000,37000,3700,15000,25500,37000,380,13500,24000,34500,95,14500,23000,34500,345,15000,25000,36000,310,14000,24500,36000,595,14500,25000,35000,750,15000,26500,39500,510,13500,24500,35000,275,15500,26000,35500,440,18500,31500,40000,190,14000,23000,33500,25,20000,28000,37500,320,17000,29000,37500,40,10500,21500,34500,25,26500,32000,43000
CAH23,02,04,865,14000,23500,33500,580,14500,24000,34500,65,15500,23500,32500,20,12000,20000,26000,60,11500,22500,35000,55,17500,24500,32000,75,16000,25000,35000,130,15500,25000,35000,65,12500,22000,33500,45,11000,17500,28000,65,17000,27500,46500,65,14000,20000,28500,NA,NA,NA,NA,200,9500,20500,32500,NA,NA,NA,NA,40,20500,27500,38500
CAH23-01,01,03,930,23000,31500,43000,830,24000,33000,44000,90,21000,26500,36000,45,22500,27500,31000,50,20000,26500,37000,35,21000,32000,42500,80,22000,32000,41000,105,26500,38000,51000,85,24500,34000,46500,70,18500,25000,30500,270,30500,38500,52000,40,17000,26000,31000,NA,NA,NA,NA,55,16000,24500,32000,25,17000,26000,31000,NA,NA,NA,NA
CAH23-01,01,04,80,16500,21500,27500,30,18500,23500,30500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,15500,20500,26500,NA,NA,NA,NA,NA,NA,NA,NA
CAH23-01,02,03,4275,15000,26000,37000,3700,15000,25500,37000,380,13500,24000,34500,95,14500,23000,34500,345,15000,25000,36000,310,14000,24500,36000,595,14500,25000,35000,750,15000,26500,39500,510,13500,24500,35000,275,15500,26000,35500,440,18500,31500,40000,190,14000,23000,33500,25,20000,28000,37500,320,17000,29000,37500,40,10500,21500,34500,25,26500,32000,43000
CAH23-01,02,04,865,14000,23500,33500,580,14500,24000,34500,65,15500,23500,32500,20,12000,20000,26000,60,11500,22500,35000,55,17500,24500,32000,75,16000,25000,35000,130,15500,25000,35000,65,12500,22000,33500,45,11000,17500,28000,65,17000,27500,46500,65,14000,20000,28500,NA,NA,NA,NA,200,9500,20500,32500,NA,NA,NA,NA,40,20500,27500,38500
CAH23-01-01,01,03,760,24500,33000,44500,680,25500,34500,45500,60,22000,29000,38500,45,22500,27000,30500,40,20000,25000,35500,30,21000,31500,41000,55,27500,33500,43500,100,26500,40000,52000,75,25000,35000,46500,30,22500,28500,35500,245,30500,38500,53000,40,17000,25500,30500,NA,NA,NA,NA,35,16000,24500,32000,15,17000,28000,34500,NA,NA,NA,NA
CAH23-01-01,01,04,70,17000,22500,28000,25,18500,23500,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,15000,20500,26000,NA,NA,NA,NA,NA,NA,NA,NA
CAH23-01-01,02,03,3475,15500,26500,37500,3020,15500,26500,38000,320,14000,25000,36500,80,16500,25000,35000,280,15500,26500,37000,260,15000,25000,36500,490,14000,25500,36000,605,16000,27000,41000,425,15000,25000,37000,220,16500,26500,36500,345,18500,31000,40000,130,16500,26000,37000,20,20000,28500,39000,260,18500,30500,38000,30,11000,21500,34500,20,26500,32000,43000
CAH23-01-01,02,04,690,13500,24000,34500,440,15000,25000,35000,55,15500,25000,34000,NA,NA,NA,NA,40,11000,24500,35000,40,18500,26000,36000,55,16000,25000,35000,100,17000,26500,35000,50,11500,21000,32500,35,11000,19000,29000,50,19500,30000,52500,50,14500,20000,32500,NA,NA,NA,NA,180,9500,20500,33000,NA,NA,NA,NA,40,20500,27500,39000
CAH23-01-02,01,03,40,18500,24000,27500,40,18500,24000,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,18000,20000,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH23-01-02,02,03,15,21000,25500,30500,15,21000,25500,30500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH23-01-02,02,04,45,20500,26500,34000,30,19500,27500,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH23-01-03,01,03,125,18500,26500,36000,105,18500,26500,39000,20,18500,21000,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,18500,25000,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,23500,33000,49000,NA,NA,NA,NA,NA,NA,NA,NA,20,17000,24500,33000,NA,NA,NA,NA,NA,NA,NA,NA
CAH23-01-03,02,03,785,12000,21500,33000,660,12000,22000,33500,60,9500,19000,26000,15,7500,18000,31000,70,14000,22500,32500,50,11500,20000,33500,95,17000,23000,31000,140,11500,20500,35000,85,10000,19500,30500,55,13000,21000,30000,90,16000,32000,41000,55,11500,19000,28000,NA,NA,NA,NA,60,12000,23500,36000,NA,NA,NA,NA,NA,NA,NA,NA
CAH23-01-03,02,04,125,12000,18500,28500,110,12500,19500,29000,NA,NA,NA,NA,NA,NA,NA,NA,15,12500,17000,37000,NA,NA,NA,NA,15,15500,21000,29500,25,12000,19500,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
